group_id,post_id,text,image_urls,likes,reposts,popularity,классические,черный юмор,политика,постирония,жиза,шаблонные,современные,старые,мудро,добрые
205549974,17453,,"['https://sun2-22.userapi.com/s/v1/ig2/PEwJBPx8Pj3QSHqyp4s6miYwdxbINv3NeuS4LfEtb-53nP-uwg5bCqrag0AUeXOnREU9mkxFE4alBsn8wpy_4epz.jpg?quality=95&as=32x29,48x44,72x66,108x99,160x147,240x220,360x330,480x441,540x496,640x587,720x661,900x826&from=bu&cs=510x468']",1583,185,0.1480700358137684,0,1,0,0,1,0,0,0,0,0
205549974,17446,,"['https://sun2-19.userapi.com/s/v1/ig2/7EwAWec67G0nCcGUZVF-dgg-HSiLh8j7Nuh__gIbCHeLQ_symI8KG_V_N4gcfE2ugto1sDX9GH4yw_emT06RpI2g.jpg?quality=95&as=32x32,48x47,72x71,108x106,160x158,240x236,360x355,480x473,540x532,640x631,720x709,822x810&from=bu&cs=510x503']",1739,245,0.1598073056935857,0,1,0,1,1,0,0,0,0,0
205549974,17439,,"['https://sun2-17.userapi.com/s/v1/ig2/-1sMBm_1duhRc_fPBKW1IeHDnagrlRGBQrZq7OdQAwBC5tR_yD8RWYFncEl5fyT7h30hZSFNvODoHiEmAqdelMR8.jpg?quality=95&as=32x45,48x68,72x102,108x154,160x227,240x341,360x512,480x682,540x768,640x910&from=bu&cs=510x725']",609,136,0.12803149606299213,0,1,0,0,1,0,1,0,0,0
205549974,17435,,"['https://sun2-20.userapi.com/s/v1/ig2/CPpFBvZI_GToGFMPI_yiUf_tnjZUcro0Mr06kLQyLhDefQH4zJ8Jw1BeytLqThlNyyK6xSMYQR565ijxH7GPp7B5.jpg?quality=95&as=32x37,48x56,72x84,108x126,160x186,240x280,360x419,480x559,540x629,640x746,720x839&from=bu&cs=510x594']",503,36,0.17747331527799903,0,0,0,1,1,0,1,0,0,0
205549974,17415,,"['https://sun2-21.userapi.com/s/v1/ig2/gZsONrrIIHcte8EkOd3yWer9tvW4RjyHJaLgzPvzzuW7RI2gtB-GrRriDDcxSL4nwuKOTJHoh7zQFvRFfyVFzKfv.jpg?quality=95&as=32x31,48x46,72x69,108x103,160x153,240x229,360x343,480x458,540x515,640x611,720x687,960x916&from=bu&cs=510x487']",953,60,0.1606964024343271,1,1,0,0,1,0,0,0,0,0
205549974,17401,,"['https://sun2-22.userapi.com/s/v1/ig2/Vp2tfgH29ME76UwncvyVrmvBiLqYEo8IBvrflauKIQnlO95JHcESj77EqMhwRvX_FKp4Yltqg1rt2uaVYH6ttVFM.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1024x1024&from=bu&cs=510x510']",272,43,0.11443632035368134,0,0,1,0,0,0,0,0,0,1
205549974,17395,,"['https://sun2-17.userapi.com/s/v1/ig2/scXMGfiL4_2RoPDeDIA8KFeW_frdDJ-N49P2mVQNxMhA9xnFvOjFwdJUdNU0JFTseDcNwkTE4iaEvbH2e5sX-sK3.jpg?quality=95&as=32x38,48x57,72x86,108x128,160x190,240x285,360x428,480x571,540x642,640x761,720x856,960x1142&from=bu&cs=510x607']",935,20,0.1643252447850149,0,0,0,1,1,0,0,0,0,0
205549974,17374,,"['https://sun2-18.userapi.com/s/v1/ig2/yr7PKeUY5gdPM2-TCSNVJAlfGlKQkuT84GoiuDAmGgyBOV3b5QWfjeqrHPh59KtYT5rLB-D4LEwHYREufk4GITaY.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x199,240x299,360x448,480x598,540x673,640x797,720x897&from=bu&cs=510x635']",643,156,0.1587186679938467,0,0,0,0,1,0,0,0,1,1
205549974,17371,,"['https://sun9-13.userapi.com/s/v1/ig2/swVG78N-3GvXJIRdXu1XeWfGPr_AYWXQmYEsBAR0BtOMHQ6oMYV9F4TmnCe_Tfb77-Mg1P7MZntFYHM4TJ2EfM1j.jpg?quality=95&as=32x35,48x53,72x79,108x119,160x176,240x265,360x397,480x530,540x596,640x706,720x794,979x1080&from=bu&cs=510x563']",623,60,0.13722093918398767,0,1,0,0,1,0,0,0,0,0
205549974,17363,,"['https://sun9-29.userapi.com/s/v1/ig2/uXDTd-KrPeKeyZi1qLY-vWprU-5QFwU6HnuJ5FqfAWOdtQxpc8hGlbfZAAAg9W1fowRy4gkQoBB1ntHsz3O4PD9L.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,605x807&from=bu&cs=510x680']",1447,153,0.16608876560332872,1,1,1,1,0,0,0,0,0,0
205549974,17339,,"['https://sun9-18.userapi.com/s/v1/ig2/bZlFPsQeL2q0fPTmea7jo5wORiPLBzi44gTbQCnbsc7GYaNlwuJPu2WyPyEK7BmrN8C9-qDb9HYTyBzg3SeTNRFC.jpg?quality=95&as=32x27,48x40,72x60,108x90,160x134,240x201,360x301,480x402,540x452,640x536,720x603,1080x904&from=bu&cs=510x427']",1315,121,0.18032293047355102,0,0,0,1,1,0,1,0,0,0
205549974,17334,,"['https://sun9-6.userapi.com/s/v1/ig2/aXWa7bt258kGCYGUJJP-v6dX6MFfryVwSDMzcn6LkZUXiRtP31tzUSfpLFDWyV3sgnFij0dMRX1pJssAynfQfmhI.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,864x1080&from=bu&cs=510x637']",942,80,0.16644463600031345,1,0,0,0,1,0,0,0,0,1
169473268,467610,еще полчасика,"['https://sun9-15.userapi.com/s/v1/ig2/0TGoK8TE3YEAh-YOF_LetAeRICEk9Mt6nbilq79pgaQsnMJqlsfbXS8HkFinfUEIJRC1O3LvtSc9BvolYQceg9Er.jpg?quality=96&as=32x27,48x41,72x61,108x92,160x136,240x204,360x306,480x408,540x459,563x479&from=bu&cs=563x479']",479,131,0.027772067590346585,0,0,0,0,1,1,0,0,0,1
169473268,473648,я вообще ничего не знаю,"['https://sun2-17.userapi.com/s/v1/ig2/THfcneutRaQlEuQlFo9yyvS2JCGAFDu43_5VIb80usxSLX6rTi7cP6mRI7ZBg7LxsZ4fpz3_yh86SywS53xI91i9.jpg?quality=96&as=32x31,48x46,72x69,108x103,160x153,240x230,360x345,480x460,540x517,640x613,720x690,736x705&from=bu&cs=736x705']",166,29,0.161526599845798,0,0,0,0,1,0,0,0,0,1
169473268,473645,что же делать,[],1,0,0.001943634596695821,1,0,0,0,1,0,0,0,0,0
169473268,473643,самый простой способ,"['https://sun2-22.userapi.com/s/v1/ig2/fgRhojerqRHhtTEDkcLK0iq5u2AgOJj6nA-EGGvMJ5B7dEAApwCVxaczsrJrjNa1qDiq-ANGGfnx78qTgtzigCMB.jpg?quality=96&as=32x31,48x46,72x70,108x104,160x155,240x232,360x348,480x464,540x522,640x618,720x696,735x710&from=bu&cs=735x710']",197,50,0.14986225895316804,0,0,0,1,1,0,0,0,0,1
92876084,496421,"подпишись на канл блин смотри ваще ка кприкольно звезды ставят даже на постах блин смешно потмоучто давай подпишись на телегу короче!!!

t.me/myfavoritejumoreski
t.me/myfavoritejumoreski
t.me/myfavoritejumoreski","['https://sun9-20.userapi.com/s/v1/ig2/ZOsoqzjCAP4-YBCXt14RK5RevBqTzjas9gtDN9Y06IGbfulJheWbLXmb-GMEpAtuV24sUlrGy2zFGEz1PZTCefXv.jpg?quality=95&as=32x14,48x21,72x32,108x47,160x70,240x105,360x158&from=bu&cs=360x158', 'https://sun9-32.userapi.com/s/v1/ig2/S1CVroQso0LGmr9Nqntyx0UEAeSLmE5gLS00n0Jmh8M5uCois7afV0KXhRc6mxgKqLLuohAysRRUaigH99d8y-8F.jpg?quality=95&as=32x10,48x15,72x23,108x34,160x50,240x75,360x113,447x140&from=bu&cs=447x140', 'https://sun9-72.userapi.com/s/v1/ig2/T_IX0YzVUBILVmmH_qygMno4TR0rMWu00zrqlCrAfire7t0xjafhO_4EhGebHDEr6PWF6NyRAnQZgLdeSvv62bzn.jpg?quality=95&as=32x13,48x19,72x29,108x43,160x64,240x95,360x143,445x177&from=bu&cs=445x177']",283,55,0.017786753613314516,1,1,0,1,1,0,1,0,0,0
92876084,496877,"— Доктор, у меня болезнь полтора круга! 
— Как это? 
— Площадь круга 2пR, а полтора 2пR*1.5 и получается 3пR 
— А, так у вас синдром локально-вычислительный сетевой синдром экспоненциального Бора 
— Че? 
— Да вы e-B-LAN",[],173,76,0.07392144236960721,1,1,0,1,1,0,0,0,0,0
92876084,496874,,"['https://sun2-22.userapi.com/s/v1/ig2/RNJNKsHOIIa5uSn7Tzve6sXuzNXn12CWWRSnBh5kwWxItRJYGZqijQYL5iOAjYf4FoXxRKqzBJV_L0MmOifIxGIW.jpg?quality=95&as=32x53,48x80,72x120,108x180,160x267,240x401,360x601,480x802,540x902,640x1069,720x1203,1080x1804,1280x2138,1284x2145&from=bu&cs=510x852', 'https://sun2-22.userapi.com/s/v1/ig2/3yGLBvVE5vmMn7ukx3yZYb8-rHdpWDAarTKhA4S94JJRXEhASNs_qrWalWEEGxVbbPsEYRR7XVb7rdLUKVZ3RMUO.jpg?quality=95&as=32x23,48x34,72x51,108x77,160x113,240x170,360x255,480x340,540x383,640x454,720x510,1080x765,1280x907,1284x910&from=bu&cs=510x361']",362,164,0.05821803035380859,1,1,0,0,1,0,0,0,0,0
92876084,496871,,"['https://sun9-48.userapi.com/s/v1/ig2/gUMkBGztJVll4xKmH5W0T24WRtv_fG_f_3yPSMaro3_k1hsVzaDgE5m4R2q6bVoGbvTldp9i3iOCkT8quarpbYi5.jpg?quality=95&as=32x34,48x50,72x76,108x114,160x168,240x252,360x379,480x505,540x568,542x570&from=bu&cs=510x536']",370,77,0.05486185660206792,0,1,0,0,1,0,0,0,0,1
92876084,496863,"Ну рассказывай, Зеленский, как ты Трампа нахуй послал",[],962,756,0.13259528704728768,1,1,1,1,1,0,0,0,0,0
92876084,496852,,"['https://sun2-19.userapi.com/s/v1/ig2/xvKUlgroKtKMwFPvHJJAf6XXxybPLRcHG25TsAnRrB538LuTIwXw5dPechf2r4DhrvtsJZ3X9vRg4iCWoPsLQ82b.jpg?quality=95&as=32x32,48x48,72x72,108x109,160x161,240x241,360x362,480x482,540x543,640x643,720x724,995x1000&from=bu&cs=510x513']",1879,470,0.11389029684641999,1,1,0,1,1,0,0,0,0,0
92876084,496850,"Сидит мужик в кафе. Квасит. Мимо проходит монашка.
Ловит взгляд мужика и говорит укоризненно:
- Как ты можешь прожигать свою жизнь в этом пристанище блуда и разврата!
- Да нет тут никакого разврата, сестра...
- Анна, - гневно отвечает монашка.
- Да, Анна. Все нормально. Я просто пью.
- И это противно Господу, - говорит монашка.
- Ты сама-то, сестра Анна, пробовала хоть раз? - спрашивает мужик.
- Нет! - возмущенно восклицает монашка.
- Как же ты можешь утверждать? - спрашивает мужик. - Вот, я сейчас куплю тебе выпивку, и ты попробуешь...
- Никогда! Чтобы люди увидели, как монашка пьет спиртное??
- Я попрошу, чтобы тебе налили в чашку, - говорит мужик.
Монашка неохотно соглашается.
Мужик подходит к стойке и говорит:
- Слышь, дай мне два стакана водки, но один налей в чайную чашку.
Бармен оборачивается:
- Ты чё ебанутый",[],284,51,0.034805696355298094,0,1,0,1,1,0,1,0,0,0
92876084,496847,"Звонит Зеленский Байдену и говорит: вас на саммит вызывают. 
— А чего это они?
— Да говорят матерюсь на собраниях много. 
— А чего ты материшься? 
— вот Шольц говорит: танков больше нет, но вы там держитесь. А я говорю: что мне за хуй что ли держаться? 
— Ну да, правильно говоришь
— Вот, а потом Макрон приходит и говорит: в НАТО вас не возьмём, но мы вас поддержим. А я говорю за хуй меня что ли поддержите? 
— Хм, ну правильно. 
— А потом вызывали меня на совет ЕС, там сидят все европейские лидеры и президент Канады... 
— А он там хули делает? 
— Ну вот и я так же спросил","['https://sun2-20.userapi.com/s/v1/ig2/DGhugv-gHCCFEa-hJNjM8ssu0CFOELM5Y2gy9q-44lMFbQxZOHhfwFoJn7BvTKyH9o62LwJ7HEXzp2uDH2AXEVus.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x641,540x721,640x855,720x962,1080x1443&from=bu&cs=510x681']",1250,1185,0.12937481304217768,0,1,1,1,1,0,0,0,0,0
92876084,496841,,"['https://sun2-17.userapi.com/s/v1/ig2/K9yOeQLqy0Q0D5SV5XnI9paE5nsetkiVDo2NDR5hdTq0tS-QOiE_Xo3aW6aFVMqeQs4OH6iyu-A7-eZZtVIZmzLq.jpg?quality=95&as=32x50,48x74,72x112,108x167,160x248,240x372,360x558,480x744,540x836,640x991,720x1115,1080x1673&from=bu&cs=510x790', 'https://sun2-22.userapi.com/s/v1/ig2/oppEe_9fRxlPP7O8NcsfYbRPSXYJSigPDeGLAoBtF5OCN0qm_5tXs7_MhGWvmmG7UuvAVom6mETnu7B7iiqYeShs.jpg?quality=95&as=32x19,48x28,72x43,108x64,160x95,240x142,360x213,480x284,540x319,640x378,720x425,1080x638&from=bu&cs=510x340']",1083,678,0.07994670219853431,0,1,1,0,1,0,0,0,0,0
92876084,496838,Однажды Эрнест Хэмингуэй поспорил...,"['https://sun2-22.userapi.com/s/v1/ig2/BhIX_2LvGv7_rF23yqu2KdDAF3ccwA9enMzaXeWU3Iee2DwHyGX3YWVAXaa2EnpVNXGQLdpdyf2uFV_ArkGU4BQy.jpg?quality=96&as=32x18,48x28,72x41,108x62,160x92,240x138,360x207,480x277,540x311,640x369,720x415&from=bu&cs=720x415']",867,341,0.08132023714715512,1,0,1,1,0,0,0,0,0,1
92876084,496835,,"['https://sun9-51.userapi.com/s/v1/ig2/y3BqsH3UmLuqGXYsSyq5JIygpL0qfGc33myatkrthPbh2098ExoDtL7Nden9rky2fJmN-a05y8hYzZCnRDidblV1.jpg?quality=95&as=32x59,48x89,72x133,108x200,160x296,240x445,360x667,480x889,540x1000,640x1186,720x1334,1080x2001,1179x2184&from=bu&cs=510x900']",347,50,0.031525474376213954,1,1,0,0,1,0,0,0,0,0
92876084,496831,"Приходит новичок к опытному разработчику и спрашивает: 
- Посоветуй, username, стоит мне разбираться в конченых абстракциях Python или нет?
- Ну, смотри. Если не станешь понимать конченные абстракции в программировании на Python, то считай, что пропало. А если решишь разобраться, то у тебя два путя будет — либо забьёшь и будешь жить дальше, либо разберёшься и начнёшь люто кодить на Python.
Если забьёшь и будешь жить дальше, то считай, что пропало. А если разберёшься и начнёшь люто кодить на Python, то у тебя два путя будет — программировать Telegram-ботов или разрабатывать что-то серьёзное.
Если Telegram-ботов, то считай, что пропало. А если что-то серьёзное, то у тебя два путя будет — либо научные калькуляторы, либо нейросети.
Если калькуляторы, то считай, что пропало. А если нейросети, то у тебя два путя будет — будешь наращивать мощности, либо оптимизировать.
Если мощности, то считай, что пропало. А если оптимизировать, то у тебя два путя будет — будешь ты это делать на Python или будешь страдать на Rust.
Если на Python, то считай, что пропало. А если на Rust, то считай, что отказался понимать конченные абстракции в программировании на Python…",[],367,187,0.04321564439698325,0,1,0,1,1,0,1,0,0,0
92876084,496828,Дурак твой продавец,"['https://sun2-17.userapi.com/s/v1/ig2/IAX3BirD1ZfBD8T7UKxgC_E43CibHnZkTIuQ0qVqGEBdOJds-wcLsPjLdObCiH0HL1Vv6og-fqCZ0XukiqGXVSX2.jpg?quality=95&as=32x44,48x65,72x98,108x147,160x218,240x327,360x490,480x654,540x736,563x767&from=bu&cs=510x695']",395,81,0.03237534083429968,0,1,0,1,1,1,1,0,0,0
92876084,496825,"Письмо на Балабановскую фабрику сухариков:
""Уважаемые сотрудники. Очень рад, что вы не ебанутые. 11 лет считаю сухарики с корочками в пачках, их всегда три. Большое спасибо.""","['https://sun9-7.userapi.com/s/v1/ig2/V28YpCdhqBLSkWIGVdbVDKRxES8AxMvhmQYZ0mI_zFVinB7QyPeaTAHi-DZZX9QcVThQJBU5jtMVMBiDUzEfTWTS.jpg?quality=95&as=32x41,48x62,72x93,108x139,160x206,240x309,360x463,480x618,540x695,640x824,720x927&from=bu&cs=510x657']",1618,1016,0.15657937358283708,1,1,1,1,1,0,0,0,0,0
92876084,496818,"Один мужик, решив проверить правильность пословицы «есть еще порох в пороховницах», стал регулярно подсыпать себе в еду вместо соли порох. Заметив улучшение своего состояния, он продолжил поедать сей продукт. 
Он прожил 108 лет, оставив после себя 10 детей, 29 внуков, 44 правнука и 5-метровую воронку на месте жопы твоей мамаши",[],229,75,0.038246164184119164,1,1,0,1,1,0,0,0,0,0
92876084,496807,"Собрались первобытные люди на охоту.
Пришли. Увидели толпу мамонтов и растерялись. Тогда один говорит:
— Ну, че припухли? Ща выскакиваем с воплями, отбиваем одного мамонта от стада и мочим. Вперед!
Так появились командиры.
Выскочили, отбили мамонта, а он смылся в лес. Стоят все, не знают, что делать? Тогда один говорит:
— Давайте окружим лес и будем сходиться к середине, тут и мамонта найдем.
Так появились начальники штабов.
Окружили, сошлись, нашли мамонта, а подойти боятся — совсем озверел, мечется во все стороны. Тогда один выскакивает и бросает копье прямо мамонту в глаз. Так появились снайперы.
Притащили тушу в пещеру и попадали спать. Утром просыпаются — мамонт выебан.
Так появились папонты. Это те, что мамонтов ебали.",[],483,334,0.05694609219016754,0,1,0,1,1,0,0,0,0,0
92876084,496791,"- Доктор, а я смогу играть на скрипке?
- Да сможете
- Странно, я раньше не умел","['https://sun2-19.userapi.com/s/v1/ig2/Ei0BeJyNMdTee5avKGI2_jDs0MY7rRa-SuxCHVxoZomJu1gvMlxJ_JBsAjVZwKUn_E2b9AQnKz5lg49_SG7qLJlg.jpg?quality=95&as=32x50,48x75,72x112,108x168,160x249,240x374,360x560,480x747,540x840,640x996,720x1121,1080x1681,1170x1821&from=bu&cs=510x794']",881,263,0.08111545677128049,1,1,0,0,1,0,0,0,0,1
92876084,496789,,"['https://sun2-18.userapi.com/s/v1/ig2/wE9fawOguAUzaDqpriMSaEOQY5IyTPT2kHhvLIz31HTyaMKYbjhZzxLMy1bI_dot6ngbKXgyxzl30cdT2w40-8DA.jpg?quality=95&as=32x38,48x58,72x86,108x129,160x192,240x288,360x431,480x575,540x647,640x767,720x863,1080x1294,1125x1348&from=bu&cs=510x611', 'https://sun2-20.userapi.com/s/v1/ig2/bwtfCHcVHWIS9XMY39mKiBhROSOlpCc0cih0Lxw3RSlCPZlO8wVLs65VkcekuYhDwQA0kub0OPFrvY7lAm0E-MBh.jpg?quality=95&as=32x24,48x36,72x55,108x82,160x122,240x182,360x274,480x365,540x410,640x486,720x547,1080x821,1125x855&from=bu&cs=510x388']",932,406,0.06415754194595945,0,1,0,0,1,0,0,0,0,0
92876084,496786,"Едят Петька и Василь Иваныч пельмени, Петька у него спрашивает
-Василь Иваныч что такое нюанс? 
Василь Иваныч доедет свою порцию пельменей, а в порцию Петьки высыпает виагру. 
Пельмени начинают неистово ебать Петьку в жопу, а Василь Иваныч говорит погляживая пузо:
-Вот смотри Петька: в тебе пельмени и во мне пельмени, но есть один нюанс",[],462,207,0.05330711106510713,1,1,0,1,1,0,0,0,0,0
92876084,496781,"Едут в купе три девушки. Одна говорит: 
- Я люблю трахаться со спортсменами. Быстро прибежал, быстро трахнул, быстро 
убежал. Вторая: 
- А я - с военными. На счет раз пришел, на счет два трахнул, на счет три ушел. 
Третья: 
- А я люблю трахаться с индейцами. Дети природы. Трахаются как звери. 
Тут поезд медленно затормозил. С верхней полки аккуратно спускается парень в кофте с ахегао и говорит: 
- Солидарен со всеми, лэдис",[],352,111,0.04280701754385965,0,1,0,1,1,0,1,0,0,0
92876084,496778,"Нaшeл Грузин волшeбную лaмпу, потeр ee. 
Выcкaкивaeт Джинн и говорит: 
— Иcполню любыe 3 жeлaния. 
— Ээ, хачю тебя в жопу ебат. 
Выебал в жопу джина, опять трeт лaмпу, зaкaзывaeт то же самое . Снова выебал. 
Чeрeз чac опять трeт лaмпу. Джинн: 
— У тeбя оcтaлоcь поcлeднee жeлaниe. 
— Ээ, хачю тебя жопу ебат. 
— Это жe поcлeднee жeлaниe! Зaгaдaй что- нибудь получшe! Нaпримeр, богaтcтво или мир во вceм мирe. 
— Ээ Бля, не пезди, хочу тебя в жопу ебат. 
Ну и снова Джин был выебан в жопу. Чeрeз чac Джинн caм вылазиет из лaмпы и говорит Грузину: 
— Пару-тройку тайтлов годных не посоветуешь?",[],559,286,0.04731234287082485,0,1,0,1,1,0,1,0,0,0
92876084,496772,"Приходит девушка в церковь на исповедь. Священник говорит: — Рассказывай, грешна ли? 
— Святой отец, я блядь... 
— О, это ужасный грех, дочь моя! 
— Святой отец, вы не дослушали! Я, блядь, курю...",[],537,151,0.0590464405862109,1,1,0,0,1,0,0,0,0,1
92876084,496769,"Oднaжды oдин чeлoвeк вcтpeтил джинa, и тoт cкaзaл eмy: 
- Я иcпoлню любыe твoи жeлaния, нo чтo бы ты нe зaгaдaл, - твoй coceд, кoтopoгo ты нeнaвидишь, пoлyчит вдвoe бoльшe. 
Сосед снимает трусы, видит хуй 0 сантиметров и говорит: ну нихуя вы тут математики блять",[],266,69,0.0390261934938741,0,1,0,1,1,0,0,0,0,0
92876084,496746,"Ебет лоровед Радагона в сраку, а тот посмеивается. 
- Хули смеешься, я твою жопу ебу 
- Ты не мою жопу ебешь, ты ебешь жопу Марики 
 
От контакта с женщиной лоровед сдох на месте",[],695,413,0.07695009512659154,1,1,0,0,1,0,1,0,0,0
92876084,496745,"Ну давай, Уилсон, расскажи, как ты колдуна в палате нахуй послал...","['https://sun2-20.userapi.com/s/v1/ig2/A1y54Mr3ETxgcMiH2zd4ccIXPRVLCNlm2lZ8R5dmoGwFfScV5aqPepMyechNfhW0BRwTvSLOFElDe1CQdR3RWq8_.jpg?quality=95&as=32x25,48x38,72x56,108x84,160x125,240x188,360x282,480x376,540x422,640x501,680x532&from=bu&cs=510x399']",1196,320,0.07022836790278651,1,1,0,0,1,0,1,0,0,0
109575676,255885,,"['https://sun9-61.userapi.com/s/v1/ig2/52am__i7HkFvC_yvB7EjuVnSr0-V9Yb1t3qK5i1kQPLw8Do0Kx5KsL6eEDX7mhUFKYg086AVzvuNYeXkhrUIoPXs.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x241,360x361,480x481,540x541,640x642,720x722,750x752&from=bu&cs=510x511']",3008,1705,0.03683310114791149,1,1,0,1,1,0,0,0,0,0
109575676,330250,,"['https://sun2-17.userapi.com/s/v1/ig2/A8rfQX4zZGx11b7vRtD3DTjLWRTAoprMFHngBcZF__bFW8q85zMLsnrYyV9nSUpb4M-KxULPGyirPQh8__74nbDy.jpg?quality=96&as=32x27,48x40,72x60,108x90,160x134,240x201,360x302,480x402,540x452,640x536,720x603,1080x905&from=bu&cs=1080x905']",135,25,0.08698940998487141,0,1,0,0,1,0,0,0,0,0
109575676,330225,,"['https://sun9-79.userapi.com/s/v1/ig2/mIi5b0-7p3XWUbRmWk_ezdG1it2x5Fa-95f0mu1l3yXe15iKVOxIpIrBBOwgWR0hDBog8Wy_0qN5PRpOxa-tYZuW.jpg?quality=95&as=32x7,48x11,72x17,108x25,160x37,240x55,360x83,480x111,540x125,627x145&from=bu&cs=510x145']",104,7,0.06542857142857143,0,0,1,1,0,0,0,0,0,0
109575676,330172,,"['https://sun2-17.userapi.com/s/v1/ig2/5vmPbVgNd4UI3W3HxdINfvGPzil8gmTBZgR6j9nZS6JNpczjJQNMwqQZPG3W_qaRtAIVmDt3aXM07KzcaKFcgQF7.jpg?quality=95&as=32x32,48x49,72x73,108x109,160x162,240x243,360x365,480x486,540x547,640x648,720x729,1080x1094&from=bu&cs=510x517']",699,302,0.09361287176986836,0,0,1,1,1,0,0,0,0,1
109575676,330168,,"['https://sun2-19.userapi.com/s/v1/ig2/xxixCJ5tuZ0eDmhpKSr55NLm2hiSrCh91YtKccvf_GOSRpQPJUN1CrHnv83YximHhqW9nCi4RmPe83aFW3O0yFFG.jpg?quality=96&as=32x20,48x31,72x46,108x69,160x102,240x153,360x230,480x306,540x344,640x408,720x459,1080x689&from=bu&cs=1080x689']",160,26,0.08326359832635984,0,0,1,0,0,0,1,0,0,0
109575676,330162,,"['https://sun9-37.userapi.com/s/v1/ig2/FegxLtQ65FB6Z5pp8atWlKxF0-KWKv2H7hg7zPIL4i2gTLRXspmd9ekXw_PSi0oIPeKU2vB5MnX3hYTdegAftBk9.jpg?quality=95&as=32x10,48x15,72x23,108x35,160x51,240x77,360x116,480x154,540x174,640x206,720x232,743x239&from=bu&cs=510x239']",190,62,0.08985553262422606,0,1,1,0,1,0,0,0,0,0
109575676,330129,,"['https://sun2-18.userapi.com/s/v1/ig2/8bdbiIJ4CcGhqWN1i7VOlfeqmcRs0QmzkxWrzxK6nYbeWzPRjcM4vXj-QvMgnHqoCNR_aSc6vli0SxPqx0wcM8UQ.jpg?quality=96&as=32x20,48x30,72x45,108x67,160x100,240x150,360x224,480x299,540x337,640x399&from=bu&cs=640x399']",411,225,0.14754583086930811,1,1,1,0,1,0,0,0,0,0
109575676,330037,,"['https://sun2-21.userapi.com/s/v1/ig2/f6ma00kkZMSx6mJ6tYeRG-VJoL2LYlubr3QFrOwdckzTzxds07npz7srxAdTFZc2pZ9d4h8FADOY6CVfJ8-ODp3p.jpg?quality=96&as=32x15,48x23,72x35,108x52,160x77,240x116,360x174,480x232,540x261,640x310,720x349,1080x523&from=bu&cs=1080x523']",368,92,0.10971379011274934,0,0,0,1,1,0,0,0,0,0
109575676,330010,,"['https://sun2-18.userapi.com/s/v1/ig2/eZMXgBjac5497HgzMCRhPLvmFPyeJyLAGzoHqjHhNVHJq2RjnrrCXZxWByu16b48rWuGXICSIOnlQLltllP4cO4y.jpg?quality=95&as=32x32,48x48,72x71,108x107,160x159,240x238,360x357,480x476,540x535,640x635,720x714&from=bu&cs=510x506']",565,112,0.13785969531690803,0,1,1,0,0,0,0,0,0,0
109575676,329974,,"['https://sun2-19.userapi.com/s/v1/ig2/hh0ytFTy0wZ02cmg_eoZ4xkWEbse3GIickg-6tpomd4NH6_bODmNdBOfE3PaH_MsOzJyQ4iW16TbZhY0L493WzlX.jpg?quality=96&as=32x49,48x73,72x109,108x164,160x243,240x364,360x546,480x728,540x819,640x971,720x1093,1080x1639&from=bu&cs=712x1080']",482,106,0.121069033903107,1,0,1,0,1,0,0,1,0,0
109575676,329949,,"['https://sun2-21.userapi.com/s/v1/ig2/A_gyPotDxtYcQBMIJ4xLOUgL0E4GyEFSww_W1thYz9OlHf6hXljlyye9pIgpaKzCotgU7MQknpcNWHhTZiE5kBs5.jpg?quality=95&as=32x12,48x19,72x28,108x42,160x62,240x93,360x139,480x185,540x209,640x247,720x278,872x337&from=bu&cs=510x337']",159,10,0.06196581196581197,0,0,1,1,0,0,0,0,1,0
109575676,329911,,"['https://sun9-80.userapi.com/s/v1/ig2/rYYJl9PEzVnSP3eTEzOPoBaSp-qeFaeJVfaU2AoWwB4cQyqVVT0xuydHAwKJ4ipXT__ISomGJkHHsXzuzDSl7F09.jpg?quality=95&as=32x9,48x14,72x21,108x32,160x47,240x71,360x106,480x141,540x159,640x188,720x212,799x235&from=bu&cs=510x235']",124,19,0.056786445727052694,0,1,1,0,1,0,0,0,0,0
109575676,329904,,"['https://sun2-22.userapi.com/s/v1/ig2/Yj8wNY7x-yF94gc85wASH0rg22PPZvS55EFNnO2Ns9dIc6-JsnxAh_OXP3ELtHyweVdpCP6KseW_XAFU-LIba-2I.jpg?quality=96&as=32x30,48x46,72x68,108x102,160x152,240x228,360x342,480x456,540x512,640x607,720x683,1080x1025&from=bu&cs=1080x1025']",177,39,0.07560192616372392,0,0,1,0,1,0,1,0,0,0
